open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,truerange,atr_7,atr_14,year,month,day,weekday,target
24.815001,24.825001,24.577499,24.665001,113254800,55.58613605340711,56.12120916953192,-66.26493842578807,41.97537293376013,24.19045002,24.430131360407493,25.05162505,24.84985440763708,0.1997972312570404,24.18312515,0.2800010000000021,0.3037565587630216,0.3356016564102007,2016,7,22,4,bearish
57.695,58.087502,56.682499,56.997501,128168000,59.10547807551424,59.76768666886517,51.98404585092716,96.8677568641301,54.04175036000001,53.9838023903384,50.62655016,51.34903047457664,0.8403142947865518,55.7208754,1.405003000000001,1.0749960105152578,1.0692536824246692,2018,10,4,3,bearish
42.797501,43.330002,42.747501,43.0075,104457600,67.8774849342887,61.60087215778616,214.7716341371768,71.78354412412021,40.22270002,42.00557429921539,45.86820001,44.11435061282981,0.7887945421624849,41.61587475,0.5975040000000007,0.6854619232460009,0.870209173397357,2019,2,20,2,bearish
160.020004,162.300003,154.699997,161.619995,162294600,19.27608200985844,34.36301971685461,-138.4875718582811,-190.2256733754716,168.58160030000002,167.52691386615194,158.02230010000002,160.53386059742914,-1.6785541230289596,173.40999985,7.71000699999999,4.64526464770452,4.362128285957701,2022,1,24,0,bearish
173.979996,174.710007,173.449997,174.199997,43570900,62.74101100371169,63.2416219862362,47.91338057091215,78.88165341531635,165.03500032,165.28691550863098,154.20949996000002,159.06356691069405,2.8278195977646305,170.84750055,1.7100069999999905,2.320614617670046,2.589476101016992,2023,5,22,0,bearish
142.270004,144.809998,141.809998,142.809998,64452200,46.95572816113258,44.31113629383816,71.57209941070063,-2.2862646783198555,147.3647995,145.09770163686136,141.58739969,142.05761480409106,-1.6960592976352302,144.17399830000002,3.0,2.920708943508408,2.92275491399497,2021,10,11,0,bearish
43.0,43.0,42.514999,42.877499,156572000,29.98846838589876,41.9317984229565,-117.6062705694664,-150.9145698489314,43.26395006,43.07960188498654,41.67552503,41.90209412017474,0.1198852670417025,43.65074985,0.4850009999999969,0.6718378480988196,0.6295782765523391,2018,1,26,4,bearish
23.0725,23.075001,22.834999,22.965,142112000,51.76179230395395,61.77657539186026,-57.01350242633306,-30.94525666540934,21.33412856,21.676228487833587,20.09987496,20.68431998703138,0.4845073008610399,22.82008895,0.2400020000000005,0.3286008757683993,0.3375463013962617,2014,6,19,3,bearish
173.029999,173.740005,171.309998,171.520004,70346300,62.63152465921301,67.47817898365835,-9.191779453465273,63.51647969962437,151.31880004,157.90902668053636,154.38850037,156.09005438193293,6.170308392817844,165.30350034999998,2.839995999999985,3.0009923101812723,3.3662921826465992,2022,8,19,4,bearish
23.965,24.2225,23.9125,24.112499,171240000,78.31431940232346,72.63116128261383,144.7165287579126,112.94144381171368,22.5456713,22.497180706428946,20.85455357,21.41959541539554,0.4121742652154445,23.262,0.4175000000000004,0.3799961048898789,0.3633646287538644,2014,7,14,0,bearish
22.83,22.905001,22.65,22.7075,174776000,40.4014690557431,55.38833182728656,-140.41316075680962,-127.87672350338347,21.49011426,21.75628018911397,20.19449282,20.764088600111137,0.3811616338102546,22.91076765,0.255001,0.3283600924012728,0.3366216935508571,2014,6,23,0,bearish
112.370003,116.93,112.199997,115.32,146129200,48.18424940254532,49.040601911124405,-30.64887325802649,-76.9650010611024,117.37134952,114.1207899488456,107.62152458,107.07351510629982,-0.1578570340807488,116.7720005,5.730003000000011,3.953885371091694,3.986809878198017,2020,10,29,3,bearish
39.967499,39.990002,39.477501,39.912498,179629600,42.582252964364685,50.805874371640265,-126.26011905101652,-120.22059070826649,38.8496001,39.16878033748503,38.08502484,37.900612829630106,0.3389757327259417,40.1760002,0.7374990000000068,0.7194532667845761,0.6800612274838072,2017,9,13,2,bearish
